name,rarity,planType,category,stamina,forceStamina,costType,costValue,playProduceExamTriggerId,playMovePositionType,moveEffectTriggerType,moveProduceExamEffectIds,isEndTurnLost,isInitial,isRestrict,produceCardStatusEnchantId,searchTag,libraryHidden,noDeckDuplication,unlockProducerLevel,rentalUnlockProducerLevel,evaluation,originIdolCardId,originSupportCardId,isInitialDeckProduceCard,effectGroupIds,viewStartTime,isLimited,order,produceExamTriggerId1,produceExamEffectId1,hideIcon1,produceExamTriggerId2,produceExamEffectId2,hideIcon2,produceExamTriggerId3,produceExamEffectId3,hideIcon3,produceExamTriggerId4,produceExamEffectId4,hideIcon4
手拍子,R,ロジック,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,13,10,15,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020130000003,,e_effect-exam_lesson_depend_exam_review-1500-01,False,,,,,,,,,
手拍子+,R,ロジック,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,13,10,20,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020130000003,,e_effect-exam_lesson_depend_exam_review-2000-01,False,,,,,,,,,
手拍子++,R,ロジック,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,13,10,0,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020130000003,,e_effect-exam_lesson_depend_exam_review-2000-01,False,,,,,,,,,
手拍子+++,R,ロジック,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,13,10,0,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020130000003,,e_effect-exam_lesson_depend_exam_review-2000-01,False,,,,,,,,,
元気な挨拶,R,ロジック,アクティブ,0,4,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,14,10,15,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020140000004,,e_effect-exam_lesson_depend_block-1100-01,False,,,,,,,,,
元気な挨拶+,R,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,14,10,20,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020140000004,,e_effect-exam_lesson_depend_block-1200-01,False,,,,,,,,,
元気な挨拶++,R,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,14,10,0,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020140000004,,e_effect-exam_lesson_depend_block-1400-01,False,,,,,,,,,
元気な挨拶+++,R,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,14,10,0,,,False,['effect_group-visible-exam_lesson-000'],0,False,21020140000004,,e_effect-exam_lesson_depend_block-1500-01,False,,,,,,,,,
今日もおはよう,R,ロジック,アクティブ,4,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,10,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,21020010000027,,e_effect-exam_lesson-0007-01,False,,e_effect-exam_review-0003,False,,,,,,
今日もおはよう+,R,ロジック,アクティブ,4,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,13,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,21020010000027,,e_effect-exam_lesson-0009-01,False,,e_effect-exam_review-0004,False,,,,,,
今日もおはよう++,R,ロジック,アクティブ,4,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,21020010000027,,e_effect-exam_lesson-0012-01,False,,e_effect-exam_review-0004,False,,,,,,
今日もおはよう+++,R,ロジック,アクティブ,4,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,21020010000027,,e_effect-exam_lesson-0016-01,False,,e_effect-exam_review-0004,False,,,,,,
ゆるふわおしゃべり,R,ロジック,アクティブ,0,4,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,10,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000028,,e_effect-exam_card_play_aggressive-0003,False,,e_effect-exam_lesson_depend_block-0600-01,False,,,,,,
ゆるふわおしゃべり+,R,ロジック,アクティブ,0,4,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,13,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000028,,e_effect-exam_card_play_aggressive-0004,False,,e_effect-exam_lesson_depend_block-0800-01,False,,,,,,
ゆるふわおしゃべり++,R,ロジック,アクティブ,0,4,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000028,,e_effect-exam_card_play_aggressive-0004,False,,e_effect-exam_lesson_depend_block-1000-01,False,,,,,,
ゆるふわおしゃべり+++,R,ロジック,アクティブ,0,4,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000028,,e_effect-exam_card_play_aggressive-0004,False,,e_effect-exam_lesson_depend_block-1200-01,False,,,,,,
もう少しだけ,R,ロジック,アクティブ,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,10,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000029,,e_effect-exam_lesson-0010-01,False,,e_effect-exam_card_play_aggressive-0003,False,,,,,,
もう少しだけ+,R,ロジック,アクティブ,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,13,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000029,,e_effect-exam_lesson-0015-01,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
もう少しだけ++,R,ロジック,アクティブ,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000029,,e_effect-exam_lesson-0019-01,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
もう少しだけ+++,R,ロジック,アクティブ,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,21020010000029,,e_effect-exam_lesson-0022-01,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
ハートの合図,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,6,5,35,,,False,['effect_group-visible-exam_lesson-000'],0,False,31020060000045,,e_effect-exam_lesson_depend_block-1300-0500-01,False,,,,,,,,,
ハートの合図+,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,6,5,47,,,False,['effect_group-visible-exam_lesson-000'],0,False,31020060000045,,e_effect-exam_lesson_depend_block-1800-0500-01,False,,,,,,,,,
ハートの合図++,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,6,5,0,,,False,['effect_group-visible-exam_lesson-000'],0,False,31020060000045,,e_effect-exam_lesson_depend_block-2000-0500-01,False,,,,,,,,,
ハートの合図+++,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,6,5,0,,,False,['effect_group-visible-exam_lesson-000'],0,False,31020060000045,,e_effect-exam_lesson_depend_block-2300-0500-01,False,,,,,,,,,
ラブリーウインク,SR,ロジック,アクティブ,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,25,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,31020010000046,,e_effect-exam_review-0004,False,,e_effect-exam_lesson_depend_exam_review-0600-01,False,,,,,,
ラブリーウインク+,SR,ロジック,アクティブ,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,34,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,31020010000046,,e_effect-exam_review-0005,False,,e_effect-exam_lesson_depend_exam_review-0800-01,False,,,,,,
ラブリーウインク++,SR,ロジック,アクティブ,4,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,31020010000046,,e_effect-exam_review-0005,False,,e_effect-exam_lesson_depend_exam_review-0900-01,False,,,,,,
ラブリーウインク+++,SR,ロジック,アクティブ,3,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,31020010000046,,e_effect-exam_review-0005,False,,e_effect-exam_lesson_depend_exam_review-1000-01,False,,,,,,
ありがとうの言葉,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,25,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000']",0,False,31020010000047,,e_effect-exam_block-0009,False,,e_effect-exam_lesson_depend_block-0400-01,False,,,,,,
ありがとうの言葉+,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,34,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000']",0,False,31020010000047,,e_effect-exam_block-0011,False,,e_effect-exam_lesson_depend_block-0700-01,False,,,,,,
ありがとうの言葉++,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000']",0,False,31020010000047,,e_effect-exam_block-0014,False,,e_effect-exam_lesson_depend_block-0700-01,False,,,,,,
ありがとうの言葉+++,SR,ロジック,アクティブ,0,3,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000']",0,False,31020010000047,,e_effect-exam_block-0017,False,,e_effect-exam_lesson_depend_block-0700-01,False,,,,,,
キラメキ,SR,ロジック,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,24,20,35,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000']",0,False,31020240000048,,e_effect-exam_block-0005,False,,e_effect-exam_lesson_depend_exam_review-2000-01,False,,e_effect-exam_stamina_consumption_add-02,False,,,
キラメキ+,SR,ロジック,アクティブ,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,24,20,47,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000']",0,False,31020240000048,,e_effect-exam_block-0005,False,,e_effect-exam_lesson_depend_exam_review-2500-01,False,,e_effect-exam_stamina_consumption_add-02,False,,,
キラメキ++,SR,ロジック,アクティブ,2,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,24,20,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000']",0,False,31020240000048,,e_effect-exam_block-0005,False,,e_effect-exam_lesson_depend_exam_review-2500-01,False,,e_effect-exam_stamina_consumption_add-02,False,,,
キラメキ+++,SR,ロジック,アクティブ,1,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,24,20,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000']",0,False,31020240000048,,e_effect-exam_block-0005,False,,e_effect-exam_lesson_depend_exam_review-2500-01,False,,e_effect-exam_stamina_consumption_add-02,False,,,
みんな大好き,SR,ロジック,アクティブ,0,0,やる気,3,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,34,30,35,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_playable_value_add-000']",0,False,31020340000049,,e_effect-exam_lesson_depend_exam_review-0900-01,False,,e_effect-exam_playable_value_add-01,False,,,,,,
みんな大好き+,SR,ロジック,アクティブ,0,0,やる気,2,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,34,30,47,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_playable_value_add-000']",0,False,31020340000049,,e_effect-exam_lesson_depend_exam_review-1200-01,False,,e_effect-exam_playable_value_add-01,False,,,,,,
みんな大好き++,SR,ロジック,アクティブ,0,0,やる気,2,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,34,30,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_playable_value_add-000']",0,False,31020340000049,,e_effect-exam_lesson_depend_exam_review-1400-01,False,,e_effect-exam_playable_value_add-01,False,,,,,,
みんな大好き+++,SR,ロジック,アクティブ,0,0,やる気,2,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,34,30,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_playable_value_add-000']",0,False,31020340000049,,e_effect-exam_lesson_depend_exam_review-1600-01,False,,e_effect-exam_playable_value_add-01,False,,,,,,
200%スマイル,SSR,ロジック,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,11,10,50,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,41020110000001,,e_effect-exam_review-0005,False,,e_effect-exam_lesson_depend_exam_review-1000-01,False,,,,,,
200%スマイル+,SSR,ロジック,アクティブ,6,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,11,10,68,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,41020110000001,,e_effect-exam_review-0006,False,,e_effect-exam_lesson_depend_exam_review-1700-01,False,,,,,,
200%スマイル++,SSR,ロジック,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,11,10,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,41020110000001,,e_effect-exam_review-0006,False,,e_effect-exam_lesson_depend_exam_review-1700-01,False,,,,,,
200%スマイル+++,SSR,ロジック,アクティブ,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,11,10,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_review-000']",0,False,41020110000001,,e_effect-exam_review-0006,False,,e_effect-exam_lesson_depend_exam_review-1700-01,False,,,,,,
開花,SSR,ロジック,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,12,10,50,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,41020120000038,,e_effect-exam_card_play_aggressive-0006,False,,e_effect-exam_lesson_depend_exam_card_play_aggressive-2000-01,False,,,,,,
開花+,SSR,ロジック,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,12,10,68,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,41020120000038,,e_effect-exam_card_play_aggressive-0008,False,,e_effect-exam_lesson_depend_exam_card_play_aggressive-3000-01,False,,,,,,
開花++,SSR,ロジック,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,12,10,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,41020120000038,,e_effect-exam_card_play_aggressive-0009,False,,e_effect-exam_lesson_depend_exam_card_play_aggressive-3000-01,False,,,,,,
開花+++,SSR,ロジック,アクティブ,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,12,10,0,,,False,"['effect_group-visible-exam_lesson-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,41020120000038,,e_effect-exam_card_play_aggressive-0011,False,,e_effect-exam_lesson_depend_exam_card_play_aggressive-3000-01,False,,,,,,
届いて！,SSR,ロジック,アクティブ,0,2,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,44,40,50,,,False,['effect_group-visible-exam_lesson-000'],0,False,41020440000039,,e_effect-exam_lesson_depend_block-1600-1000-01,False,,,,,,,,,
届いて！+,SSR,ロジック,アクティブ,0,2,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,44,40,68,,,False,['effect_group-visible-exam_lesson-000'],0,False,41020440000039,,e_effect-exam_lesson_depend_block-2200-1000-01,False,,,,,,,,,
届いて！++,SSR,ロジック,アクティブ,0,2,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,44,40,0,,,False,['effect_group-visible-exam_lesson-000'],0,False,41020440000039,,e_effect-exam_lesson_depend_block-2500-1000-01,False,,,,,,,,,
