rarity,type,name,supportCardOrder,produceSkillOrder,supportCardLevel,text,produceEffectId1,produceTriggerId1,activationRatePermil1,produceEffectId2,produceTriggerId2,activationRatePermil2,produceEffectId3,produceTriggerId3,activationRatePermil3,Effectbuf,Eventbuf1,Eventeffect1,Eventbuf2,Eventeffect2,itemcard,EventproduceEffectIds1,EventproduceEffectIds2,EventproduceEffectIds3,produceStoryIds1,produceStoryText1,produceitemText1,producecardText1,producecardType1,produceStoryIds2,produceStoryText2,produceitemText2,producecardText2,producecardType2,produceStoryIds3,produceStoryText3,produceitemText3,producecardText3,producecardType3,produceStoryIds4,produceStoryText4,produceitemText4,producecardText4,producecardType4
SSR,ビジュアル,お疲れ様、千奈ちゃん。,1999900006,6,56,このサポートカードのレッスンサポート発生率を 93.2% 増加,レッスンサポート,初期値,0,,,0,,,0,932,20,ビジュアル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_025-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0006-01,陽だまりの生徒会室を獲得,,体力回復3スキルカード使用数追加+1\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0006-02,ビジュアル上昇+20,,,,p_story-s_card-3-0006-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,お疲れ様、千奈ちゃん。,1999900006,6,57,このサポートカードのレッスンサポート発生率を 94.9% 増加,レッスンサポート,初期値,0,,,0,,,0,949,20,ビジュアル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_025-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0006-01,陽だまりの生徒会室を獲得,,体力回復3スキルカード使用数追加+1\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0006-02,ビジュアル上昇+20,,,,p_story-s_card-3-0006-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,お疲れ様、千奈ちゃん。,1999900006,6,58,このサポートカードのレッスンサポート発生率を 96.6% 増加,レッスンサポート,初期値,0,,,0,,,0,966,20,ビジュアル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_025-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0006-01,陽だまりの生徒会室を獲得,,体力回復3スキルカード使用数追加+1\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0006-02,ビジュアル上昇+20,,,,p_story-s_card-3-0006-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,お疲れ様、千奈ちゃん。,1999900006,6,59,このサポートカードのレッスンサポート発生率を 98.3% 増加,レッスンサポート,初期値,0,,,0,,,0,983,20,ビジュアル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_025-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0006-01,陽だまりの生徒会室を獲得,,体力回復3スキルカード使用数追加+1\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0006-02,ビジュアル上昇+20,,,,p_story-s_card-3-0006-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,お疲れ様、千奈ちゃん。,1999900006,6,60,このサポートカードのレッスンサポート発生率を 100% 増加,レッスンサポート,初期値,0,,,0,,,0,1000,20,ビジュアル,,ランダム強化,メンタルカード,p_effect-produce_reward-0001_0001-produce_card-p_card-00-sup-3_025-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0006-01,陽だまりの生徒会室を獲得,,体力回復3スキルカード使用数追加+1\レッスン中1回重複不可,ProduceCardCategory_MentalSkill,p_story-s_card-3-0006-02,ビジュアル上昇+20,,,,p_story-s_card-3-0006-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,1,初期ビジュアル上昇+ 24,ビジュアル,初期値,0,,,0,,,0,24,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,5,初期ビジュアル上昇+ 27,ビジュアル,初期値,0,,,0,,,0,27,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,10,初期ビジュアル上昇+ 30,ビジュアル,初期値,0,,,0,,,0,30,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,15,初期ビジュアル上昇+ 33,ビジュアル,初期値,0,,,0,,,0,33,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,20,初期ビジュアル上昇+ 36,ビジュアル,初期値,0,,,0,,,0,36,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,25,初期ビジュアル上昇+ 39,ビジュアル,初期値,0,,,0,,,0,39,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,30,初期ビジュアル上昇+ 42,ビジュアル,初期値,0,,,0,,,0,42,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,35,初期ビジュアル上昇+ 45,ビジュアル,初期値,0,,,0,,,0,45,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,40,初期ビジュアル上昇+ 48,ビジュアル,初期値,0,,,0,,,0,48,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,45,初期ビジュアル上昇+ 51,ビジュアル,初期値,0,,,0,,,0,51,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,50,初期ビジュアル上昇+ 54,ビジュアル,初期値,0,,,0,,,0,54,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,55,初期ビジュアル上昇+ 57,ビジュアル,初期値,0,,,0,,,0,57,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,1,60,初期ビジュアル上昇+ 60,ビジュアル,初期値,0,,,0,,,0,60,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,2,5,ビジュアルSPレッスン終了時、ビジュアル上昇+ 9,ビジュアル,SPビジュアルレッスン,0,,,0,,,0,9,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,2,30,ビジュアルSPレッスン終了時、ビジュアル上昇+ 13,ビジュアル,SPビジュアルレッスン,0,,,0,,,0,13,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,2,51,ビジュアルSPレッスン終了時、ビジュアル上昇+ 17,ビジュアル,SPビジュアルレッスン,0,,,0,,,0,17,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
SSR,ビジュアル,まるで王子様みたいな,1999900007,3,10,メンタルスキルカード 獲得時、ビジュアル上昇+ 1,ビジュアル,メンタルカード獲得,0,,,0,,,0,1,20,ビジュアル,,ランダム強化,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-011-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_upgrade-0001_0001-p_card_search-deck_all-random-01_01,p_story-s_card-3-0007-01,星のリトルプリンスを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、固定元気+2,,,p_story-s_card-3-0007-02,ビジュアル上昇+20,,,,p_story-s_card-3-0007-03,ランダムなスキルカードを強化,,,,,,,,
